"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","newcreate"
"RT @jne7043: @jmerrill903 @davidhogg111 I wonder how @iInstructIrving @IrvingISD ans @UT_Dallas feel about their employee claiming school s…",FALSE,0,NA,2018-02-24 23:56:28,FALSE,NA,"967548814847561729",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ta2d316",6,TRUE,FALSE,NA,NA,2018-02-24 23:56:28
"@jmerrill903 @davidhogg111 I wonder how @iInstructIrving @IrvingISD ans @UT_Dallas feel about their employee claimi… https://t.co/xMW2h6HBAH",FALSE,13,NA,2018-02-24 23:22:34,TRUE,NA,"967540283054415873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jne7043",6,FALSE,FALSE,NA,NA,2018-02-24 23:22:34
"University Scientists Isolate Cancer Stem Cells Using Novel Method https://t.co/4LBFFInHJf via @UT_Dallas @abcdiagnosis",FALSE,2,NA,2018-02-24 22:18:29,FALSE,NA,"967524155674546176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilocinetweet",0,FALSE,FALSE,NA,NA,2018-02-24 22:18:29
"RT @UTDGGC: We are ready for our 10th annual “Introduce a Girl to Engineering Day” here at @UT_Dallas #UTDGirlDay https://t.co/YhwiBKXLkY",FALSE,0,NA,2018-02-24 21:52:56,FALSE,NA,"967517729564524545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EAdultlab",2,TRUE,FALSE,NA,NA,2018-02-24 21:52:56
"Many thanks to the @ctbto_alerts Liason Office in New York for taking time to meet with #YouthGroup members and stu… https://t.co/JC1K8kpf90",FALSE,12,NA,2018-02-24 21:32:07,TRUE,NA,"967512488102244352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crod_cruz",4,FALSE,FALSE,NA,NA,2018-02-24 21:32:07
"RT @UT_Dallas: ICYMI: #UTDallas Scientists Find New Way to Isolate Cancer Stem Cells https://t.co/CT8Uaka4SK @UTDResearch https://t.co/M2sn…",FALSE,0,NA,2018-02-24 20:33:39,FALSE,NA,"967497776895467520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alramirezUSA",8,TRUE,FALSE,NA,NA,2018-02-24 20:33:39
"RT @UT_Dallas: Interview outfit need an update? Visit the Comet Closet in JSOM 11.105 to learn about getting set up with the professional a…",FALSE,0,NA,2018-02-24 20:33:32,FALSE,NA,"967497746662834176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alramirezUSA",6,TRUE,FALSE,NA,NA,2018-02-24 20:33:32
"RT @UT_Dallas: This Career Fair for students and alumni to network with government agencies, municipalities and nonprofits is only a week a…",FALSE,0,NA,2018-02-24 20:33:29,FALSE,NA,"967497733111033856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alramirezUSA",1,TRUE,FALSE,NA,NA,2018-02-24 20:33:29
"RT @UT_Dallas: ICYMI: @AckermanUTD Will Host Scholars' Conference on the Holocaust and the Churches on March 3-5 https://t.co/BcR4Y24Mqi #U…",FALSE,0,NA,2018-02-24 20:33:10,FALSE,NA,"967497652706295808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alramirezUSA",1,TRUE,FALSE,NA,NA,2018-02-24 20:33:10
"Reminiscing over my Cognitive Neuroscience days at UT Dallas @DanKrawczykPhD @BrainHealth @UT_Dallas… https://t.co/aeJXnxUvHv",FALSE,2,NA,2018-02-24 19:14:56,TRUE,NA,"967477965956280320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","minstrelman91",0,FALSE,FALSE,NA,NA,2018-02-24 19:14:56
"Live from @UT_Dallas  #SouthwestCollegiateChampionship
#ElCentroCollege (@ECC_ChessClub) (@ECCOnline) #Chess… https://t.co/HFqZXcUVLT",FALSE,1,NA,2018-02-24 18:02:16,TRUE,NA,"967459676819480578",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davbarrientos",0,FALSE,FALSE,NA,NA,2018-02-24 18:02:16
"Leadership Meet @UT_Dallas @UTD_Leadership #SaturdayMorning https://t.co/IHsFWUWwh1",FALSE,0,NA,2018-02-24 17:37:25,FALSE,NA,"967453423686778881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harshbg",0,FALSE,FALSE,NA,NA,2018-02-24 17:37:25
"Ready for the UT Dallas Hackathon opening ceremony #hackutd18. Cisco Spark challenge @CiscoSparkDev @CiscoSpark… https://t.co/AySFA4E4vs",FALSE,2,NA,2018-02-24 17:11:49,TRUE,NA,"967446982305505280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amontill",1,FALSE,FALSE,NA,NA,2018-02-24 17:11:49
"RT @BFriedmanDC: I'd like to see Dallas area schools like @UT_Dallas, @SMU, @utarlington and @TCU assure these students a suspension for pr…",FALSE,0,NA,2018-02-24 16:11:12,FALSE,NA,"967431729458724869",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clmerle",17,TRUE,FALSE,NA,NA,2018-02-24 16:11:12
"RT @WIAD_DFW: We are in the student union  at @UT_Dallas. Galaxy rooms upstairs. Check out the campus map to help find us. Our building is…",FALSE,0,NA,2018-02-24 14:46:03,FALSE,NA,"967410297521582080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WorldIADay",2,TRUE,FALSE,NA,NA,2018-02-24 14:46:03
"RT @WIAD_DFW: We are in the student union  at @UT_Dallas. Galaxy rooms upstairs. Check out the campus map to help find us. Our building is…",FALSE,0,NA,2018-02-24 14:13:48,FALSE,NA,"967402182051090433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LadiesthatuxDAL",2,TRUE,FALSE,NA,NA,2018-02-24 14:13:48
"We are in the student union  at @UT_Dallas. Galaxy rooms upstairs. Check out the campus map to help find us. Our bu… https://t.co/e9QRLMgonR",FALSE,0,NA,2018-02-24 14:11:37,TRUE,NA,"967401635218706432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WIAD_DFW",2,FALSE,FALSE,NA,NA,2018-02-24 14:11:37
